   929,140050,19510101,   13,    0
   929,140050,19510102,   17,    0
   929,140050,19510103,   23,    0
   929,140050,19510104,    7,    0
   929,140050,19510105,    3,    0
   929,140050,19510106,   27,    0
   929,140050,19510107,   20,    0
   929,140050,19510108,   67,    0
   929,140050,19510109,   23,    0
   929,140050,19510110,   37,    0
   929,140050,19510111,   23,    0
   929,140050,19510112,   13,    0
   929,140050,19510113,   20,    0
   929,140050,19510114,    3,    0
   929,140050,19510115,   10,    0
   929,140050,19510116,   40,    0
   929,140050,19510117,   20,    0
   929,140050,19510118,   10,    0
   929,140050,19510119,   40,    0
   929,140050,19510120,   37,    0
   929,140050,19510121,   73,    0
   929,140050,19510122,   30,    0
   929,140050,19510123,   13,    0
   929,140050,19510124,   40,    0
   929,140050,19510125,   50,    0
   929,140050,19510126,   37,    0
   929,140050,19510127,   80,    0
   929,140050,19510128,   57,    0
   929,140050,19510129,   53,    0
   929,140050,19510130,   50,    0
   929,140050,19510131,   50,    0
   929,140050,19510201,   50,    0
   929,140050,19510202,   50,    0
   929,140050,19510203,   33,    0
   929,140050,19510204,   13,    0
   929,140050,19510205,   47,    0
   929,140050,19510206,   33,    0
   929,140050,19510207,   20,    0
   929,140050,19510208,   10,    0
   929,140050,19510209,   13,    0
   929,140050,19510210,   20,    0
   929,140050,19510211,   13,    0
   929,140050,19510212,   13,    0
   929,140050,19510213,   10,    0
   929,140050,19510214,   13,    0
   929,140050,19510215,   17,    0
   929,140050,19510216,   20,    0
   929,140050,19510217,   10,    0
   929,140050,19510218,   13,    0
   929,140050,19510219,    7,    0
   929,140050,19510220,   13,    0
   929,140050,19510221,   17,    0
   929,140050,19510222,   23,    0
   929,140050,19510223,   23,    0
   929,140050,19510224,   27,    0
   929,140050,19510225,   33,    0
   929,140050,19510226,   17,    0
   929,140050,19510227,   27,    0
   929,140050,19510228,   23,    0
   929,140050,19510301,   10,    0
   929,140050,19510302,   83,    0
   929,140050,19510303,   80,    0
   929,140050,19510304,   47,    0
   929,140050,19510305,    7,    0
   929,140050,19510306,   17,    0
   929,140050,19510307,   37,    0
   929,140050,19510308,   97,    0
   929,140050,19510309,  113,    0
   929,140050,19510310,   80,    0
   929,140050,19510311,   57,    0
   929,140050,19510312,   27,    0
   929,140050,19510313,   13,    0
   929,140050,19510314,   23,    0
   929,140050,19510315,   37,    0
   929,140050,19510316,   50,    0
   929,140050,19510317,   20,    0
   929,140050,19510318,   40,    0
   929,140050,19510319,   43,    0
   929,140050,19510320,   33,    0
   929,140050,19510321,   57,    0
   929,140050,19510322,   37,    0
   929,140050,19510323,   63,    0
   929,140050,19510324,   27,    0
   929,140050,19510325,   30,    0
   929,140050,19510326,   13,    0
   929,140050,19510327,   20,    0
   929,140050,19510328,   33,    0
   929,140050,19510329,    7,    0
   929,140050,19510330,   40,    0
   929,140050,19510331,   13,    0
   929,140050,19510401,   10,    0
   929,140050,19510402,   43,    0
   929,140050,19510403,   17,    0
   929,140050,19510404,   17,    0
   929,140050,19510405,   27,    0
   929,140050,19510406,   10,    0
   929,140050,19510407,    7,    0
   929,140050,19510408,   10,    0
   929,140050,19510409,   17,    0
   929,140050,19510410,   47,    0
   929,140050,19510411,   23,    0
   929,140050,19510412,   13,    0
   929,140050,19510413,   23,    0
   929,140050,19510414,    7,    0
   929,140050,19510415,   33,    0
   929,140050,19510416,   10,    0
   929,140050,19510417,   37,    0
   929,140050,19510418,   23,    0
   929,140050,19510419,   17,    0
   929,140050,19510420,   30,    0
   929,140050,19510421,   27,    0
   929,140050,19510422,   33,    0
   929,140050,19510423,   43,    0
   929,140050,19510424,   20,    0
   929,140050,19510425,   17,    0
   929,140050,19510426,   10,    0
   929,140050,19510427,   37,    0
   929,140050,19510428,    7,    0
   929,140050,19510429,   13,    0
   929,140050,19510430,   10,    0
   929,140050,19510501,   10,    0
   929,140050,19510502,   50,    0
   929,140050,19510503,   57,    0
   929,140050,19510504,   37,    0
   929,140050,19510505,   10,    0
   929,140050,19510506,   30,    0
   929,140050,19510507,   33,    0
   929,140050,19510508,   13,    0
   929,140050,19510509,   23,    0
   929,140050,19510510,   60,    0
   929,140050,19510511,   93,    0
   929,140050,19510512,   37,    0
   929,140050,19510513,   10,    0
   929,140050,19510514,    7,    0
   929,140050,19510515,   20,    0
   929,140050,19510516,   13,    0
   929,140050,19510517,   13,    0
   929,140050,19510518,   20,    0
   929,140050,19510519,   13,    0
   929,140050,19510520,   27,    0
   929,140050,19510521,   20,    0
   929,140050,19510522,   17,    0
   929,140050,19510523,   13,    0
   929,140050,19510524,   33,    0
   929,140050,19510525,   23,    0
   929,140050,19510526,   40,    0
   929,140050,19510527,   50,    0
   929,140050,19510528,   40,    0
   929,140050,19510529,   40,    0
   929,140050,19510530,   23,    0
   929,140050,19510531,   30,    0
   929,140050,19510601,   27,    0
   929,140050,19510602,   33,    0
   929,140050,19510603,    7,    0
   929,140050,19510604,    7,    0
   929,140050,19510605,   20,    0
   929,140050,19510606,   10,    0
   929,140050,19510607,   17,    0
   929,140050,19510608,   30,    0
   929,140050,19510609,   50,    0
   929,140050,19510610,   13,    0
   929,140050,19510611,   13,    0
   929,140050,19510612,    7,    0
   929,140050,19510613,   30,    0
   929,140050,19510614,   20,    0
   929,140050,19510615,    7,    0
   929,140050,19510616,   17,    0
   929,140050,19510617,   27,    0
   929,140050,19510618,    0,    0
   929,140050,19510619,   10,    0
   929,140050,19510620,    7,    0
   929,140050,19510621,   37,    0
   929,140050,19510622,   60,    0
   929,140050,19510623,   27,    0
   929,140050,19510624,   33,    0
   929,140050,19510625,   27,    0
   929,140050,19510626,   13,    0
   929,140050,19510627,   30,    0
   929,140050,19510628,   10,    0
   929,140050,19510629,   10,    0
   929,140050,19510630,   30,    0
   929,140050,19510701,   23,    0
   929,140050,19510702,    7,    0
   929,140050,19510703,   30,    0
   929,140050,19510704,   10,    0
   929,140050,19510705,   30,    0
   929,140050,19510706,   13,    0
   929,140050,19510707,   17,    0
   929,140050,19510708,    3,    0
   929,140050,19510709,   17,    0
   929,140050,19510710,   13,    0
   929,140050,19510711,   20,    0
   929,140050,19510712,   30,    0
   929,140050,19510713,   20,    0
   929,140050,19510714,   10,    0
   929,140050,19510715,    7,    0
   929,140050,19510716,    7,    0
   929,140050,19510717,   17,    0
   929,140050,19510718,    3,    0
   929,140050,19510719,   47,    0
   929,140050,19510720,   37,    0
   929,140050,19510721,   23,    0
   929,140050,19510722,   13,    0
   929,140050,19510723,    7,    0
   929,140050,19510724,   10,    0
   929,140050,19510725,   37,    0
   929,140050,19510726,   30,    0
   929,140050,19510727,   17,    0
   929,140050,19510728,    7,    0
   929,140050,19510729,    3,    0
   929,140050,19510730,   17,    0
   929,140050,19510731,    7,    0
   929,140050,19510801,   30,    0
   929,140050,19510802,   27,    0
   929,140050,19510803,   20,    0
   929,140050,19510804,   17,    0
   929,140050,19510805,   20,    0
   929,140050,19510806,   17,    0
   929,140050,19510807,    0,    0
   929,140050,19510808,   20,    0
   929,140050,19510809,   20,    0
   929,140050,19510810,   33,    0
   929,140050,19510811,   10,    0
   929,140050,19510812,   13,    0
   929,140050,19510813,   13,    0
   929,140050,19510814,    3,    0
   929,140050,19510815,   23,    0
   929,140050,19510816,   20,    0
   929,140050,19510817,   10,    0
   929,140050,19510818,    7,    0
   929,140050,19510819,   10,    0
   929,140050,19510820,   17,    0
   929,140050,19510821,   30,    0
   929,140050,19510822,    7,    0
   929,140050,19510823,   17,    0
   929,140050,19510824,   23,    0
   929,140050,19510825,    7,    0
   929,140050,19510826,   10,    0
   929,140050,19510827,    3,    0
   929,140050,19510828,    7,    0
   929,140050,19510829,    3,    0
   929,140050,19510830,    7,    0
   929,140050,19510831,    7,    0
   929,140050,19510901,   23,    0
   929,140050,19510902,   30,    0
   929,140050,19510903,    3,    0
   929,140050,19510904,   13,    0
   929,140050,19510905,   10,    0
   929,140050,19510906,    7,    0
   929,140050,19510907,    3,    0
   929,140050,19510908,   13,    0
   929,140050,19510909,   30,    0
   929,140050,19510910,   27,    0
   929,140050,19510911,   27,    0
   929,140050,19510912,   17,    0
   929,140050,19510913,   10,    0
   929,140050,19510914,    3,    0
   929,140050,19510915,    7,    0
   929,140050,19510916,   20,    0
   929,140050,19510917,    3,    0
   929,140050,19510918,    3,    0
   929,140050,19510919,   27,    0
   929,140050,19510920,   37,    0
   929,140050,19510921,   20,    0
   929,140050,19510922,   27,    0
   929,140050,19510923,    7,    0
   929,140050,19510924,   20,    0
   929,140050,19510925,    7,    0
   929,140050,19510926,   10,    0
   929,140050,19510927,    0,    0
   929,140050,19510928,   30,    0
   929,140050,19510929,   33,    0
   929,140050,19510930,   27,    0
   929,140050,19511001,   43,    0
   929,140050,19511002,   27,    0
   929,140050,19511003,   10,    0
   929,140050,19511004,    3,    0
   929,140050,19511005,    7,    0
   929,140050,19511006,   53,    0
   929,140050,19511007,   70,    0
   929,140050,19511008,   37,    0
   929,140050,19511009,   10,    0
   929,140050,19511010,   10,    0
   929,140050,19511011,    7,    0
   929,140050,19511012,   40,    0
   929,140050,19511013,   27,    0
   929,140050,19511014,   37,    0
   929,140050,19511015,   43,    0
   929,140050,19511016,   23,    0
   929,140050,19511017,    0,    0
   929,140050,19511018,    7,    0
   929,140050,19511019,   17,    0
   929,140050,19511020,   13,    0
   929,140050,19511021,    0,    0
   929,140050,19511022,    3,    0
   929,140050,19511023,   10,    0
   929,140050,19511024,    7,    0
   929,140050,19511025,   13,    0
   929,140050,19511026,   30,    0
   929,140050,19511027,   53,    0
   929,140050,19511028,   17,    0
   929,140050,19511029,    3,    0
   929,140050,19511030,    3,    0
   929,140050,19511031,   13,    0
   929,140050,19511101,   33,    0
   929,140050,19511102,   20,    0
   929,140050,19511103,   10,    0
   929,140050,19511104,    0,    0
   929,140050,19511105,    7,    0
   929,140050,19511106,   67,    0
   929,140050,19511107,   20,    0
   929,140050,19511108,   27,    0
   929,140050,19511109,   20,    0
   929,140050,19511110,    3,    0
   929,140050,19511111,   23,    0
   929,140050,19511112,   43,    0
   929,140050,19511113,   47,    0
   929,140050,19511114,   40,    0
   929,140050,19511115,   37,    0
   929,140050,19511116,    7,    0
   929,140050,19511117,    7,    0
   929,140050,19511118,    7,    0
   929,140050,19511119,   20,    0
   929,140050,19511120,    7,    0
   929,140050,19511121,   10,    0
   929,140050,19511122,   23,    0
   929,140050,19511123,   30,    0
   929,140050,19511124,   10,    0
   929,140050,19511125,   50,    0
   929,140050,19511126,   80,    0
   929,140050,19511127,   70,    0
   929,140050,19511128,   53,    0
   929,140050,19511129,   73,    0
   929,140050,19511130,   47,    0
   929,140050,19511201,   60,    0
   929,140050,19511202,   13,    0
   929,140050,19511203,    7,    0
   929,140050,19511204,   77,    0
   929,140050,19511205,   60,    0
   929,140050,19511206,   13,    0
   929,140050,19511207,   30,    0
   929,140050,19511208,   17,    0
   929,140050,19511209,   40,    0
   929,140050,19511210,   77,    0
   929,140050,19511211,   37,    0
   929,140050,19511212,   33,    0
   929,140050,19511213,   57,    0
   929,140050,19511214,   20,    0
   929,140050,19511215,    3,    0
   929,140050,19511216,   67,    0
   929,140050,19511217,   27,    0
   929,140050,19511218,    3,    0
   929,140050,19511219,    3,    0
   929,140050,19511220,    3,    0
   929,140050,19511221,   37,    0
   929,140050,19511222,    3,    0
   929,140050,19511223,   13,    0
   929,140050,19511224,   17,    0
   929,140050,19511225,   10,    0
   929,140050,19511226,    7,    0
   929,140050,19511227,   13,    0
   929,140050,19511228,    3,    0
   929,140050,19511229,   20,    0
   929,140050,19511230,   20,    0
   929,140050,19511231,   10,    0
   929,140050,19520101,   20,    0
   929,140050,19520102,   60,    0
   929,140050,19520103,   43,    0
   929,140050,19520104,   13,    0
   929,140050,19520105,   30,    0
   929,140050,19520106,   23,    0
   929,140050,19520107,   30,    0
   929,140050,19520108,   23,    0
   929,140050,19520109,   20,    0
   929,140050,19520110,   33,    0
   929,140050,19520111,   50,    0
   929,140050,19520112,   53,    0
   929,140050,19520113,   63,    0
   929,140050,19520114,   47,    0
   929,140050,19520115,   80,    0
   929,140050,19520116,   40,    0
   929,140050,19520117,   20,    0
   929,140050,19520118,    7,    0
   929,140050,19520119,   10,    0
   929,140050,19520120,   33,    0
   929,140050,19520121,   30,    0
   929,140050,19520122,   40,    0
   929,140050,19520123,   37,    0
   929,140050,19520124,    3,    0
   929,140050,19520125,    7,    0
   929,140050,19520126,   37,    0
   929,140050,19520127,   17,    0
   929,140050,19520128,   47,    0
   929,140050,19520129,    7,    0
   929,140050,19520130,    7,    0
   929,140050,19520131,   13,    0
   929,140050,19520201,    7,    0
   929,140050,19520202,   27,    0
   929,140050,19520203,   13,    0
   929,140050,19520204,   37,    0
   929,140050,19520205,   43,    0
   929,140050,19520206,   27,    0
   929,140050,19520207,   17,    0
   929,140050,19520208,   17,    0
   929,140050,19520209,   30,    0
   929,140050,19520210,   30,    0
   929,140050,19520211,   53,    0
   929,140050,19520212,   13,    0
   929,140050,19520213,    7,    0
   929,140050,19520214,    7,    0
   929,140050,19520215,    3,    0
   929,140050,19520216,   17,    0
   929,140050,19520217,    7,    0
   929,140050,19520218,   13,    0
   929,140050,19520219,   13,    0
   929,140050,19520220,   10,    0
   929,140050,19520221,   50,    0
   929,140050,19520222,  113,    0
   929,140050,19520223,   73,    0
   929,140050,19520224,   13,    0
   929,140050,19520225,    7,    0
   929,140050,19520226,   27,    0
   929,140050,19520227,    7,    0
   929,140050,19520228,   10,    0
   929,140050,19520229,    3,    0
   929,140050,19520301,   73,    0
   929,140050,19520302,   23,    0
   929,140050,19520303,   10,    0
   929,140050,19520304,   40,    0
   929,140050,19520305,   10,    0
   929,140050,19520306,   37,    0
   929,140050,19520307,   70,    0
   929,140050,19520308,   70,    0
   929,140050,19520309,    7,    0
   929,140050,19520310,    7,    0
   929,140050,19520311,    3,    0
   929,140050,19520312,    0,    0
   929,140050,19520313,   37,    0
   929,140050,19520314,   23,    0
   929,140050,19520315,    7,    0
   929,140050,19520316,   10,    0
   929,140050,19520317,   17,    0
   929,140050,19520318,   30,    0
   929,140050,19520319,   30,    0
   929,140050,19520320,   13,    0
   929,140050,19520321,   27,    0
   929,140050,19520322,   30,    0
   929,140050,19520323,   73,    0
   929,140050,19520324,   13,    0
   929,140050,19520325,    7,    0
   929,140050,19520326,   73,    0
   929,140050,19520327,   20,    0
   929,140050,19520328,   47,    0
   929,140050,19520329,   80,    0
   929,140050,19520330,   33,    0
   929,140050,19520331,    7,    0
   929,140050,19520401,    3,    0
   929,140050,19520402,    3,    0
   929,140050,19520403,   13,    0
   929,140050,19520404,   13,    0
   929,140050,19520405,   23,    0
   929,140050,19520406,    7,    0
   929,140050,19520407,   13,    0
   929,140050,19520408,    0,    0
   929,140050,19520409,    3,    0
   929,140050,19520410,   17,    0
   929,140050,19520411,   27,    0
   929,140050,19520412,    7,    0
   929,140050,19520413,    3,    0
   929,140050,19520414,   23,    0
   929,140050,19520415,   30,    0
   929,140050,19520416,   20,    0
   929,140050,19520417,   47,    0
   929,140050,19520418,    7,    0
   929,140050,19520419,   20,    0
   929,140050,19520420,   20,    0
   929,140050,19520421,   10,    0
   929,140050,19520422,   13,    0
   929,140050,19520423,    3,    0
   929,140050,19520424,   37,    0
   929,140050,19520425,   23,    0
   929,140050,19520426,   17,    0
   929,140050,19520427,   27,    0
   929,140050,19520428,   13,    0
   929,140050,19520429,   13,    0
   929,140050,19520430,   20,    0
