01.01.2021,34.66
02.01.2021,53.30
03.01.2021,50.53
04.01.2021,47.01
05.01.2021,18.47
06.01.2021,30.18
07.01.2021,32.04
08.01.2021,33.21
09.01.2021,31.58
10.01.2021,45.08
11.01.2021,69.03
12.01.2021,60.04
13.01.2021,20.13
14.01.2021,22.62
15.01.2021,25.54
16.01.2021,30.58
17.01.2021,34.15
18.01.2021,77.23
19.01.2021,47.67
20.01.2021,25.43
21.01.2021,56.98
22.01.2021,27.45
23.01.2021,22.08
24.01.2021,25.34
25.01.2021,19.09
26.01.2021,29.40
27.01.2021,29.23
28.01.2021,41.44
29.01.2021,26.41
30.01.2021,38.71
31.01.2021,30.64
01.02.2021,64.26
02.02.2021,72.44
03.02.2021,36.72
04.02.2021,15.87
05.02.2021,25.81
06.02.2021,20.78
07.02.2021,23.57
08.02.2021,28.34
09.02.2021,79.76
10.02.2021,75.45
11.02.2021,40.29
12.02.2021,27.36
13.02.2021,47.47
14.02.2021,30.36
15.02.2021,62.02
16.02.2021,89.02
17.02.2021,45.50
18.02.2021,41.60
19.02.2021,62.06
20.02.2021,70.58
21.02.2021,73.30
22.02.2021,67.92
23.02.2021,57.38
24.02.2021,72.40
25.02.2021,74.28
26.02.2021,45.68
27.02.2021,20.11
28.02.2021,20.98
01.03.2021,25.66
02.03.2021,42.73
03.03.2021,56.41
04.03.2021,51.20
05.03.2021,20.67
06.03.2021,29.60
07.03.2021,28.51
08.03.2021,28.56
09.03.2021,39.87
10.03.2021,40.64
11.03.2021,44.15
12.03.2021,13.79
13.03.2021,14.75
14.03.2021,07.98
15.03.2021,33.90
16.03.2021,42.99
17.03.2021,21.17
18.03.2021,15.45
19.03.2021,33.42
20.03.2021,16.58
21.03.2021,25.77
22.03.2021,14.54
23.03.2021,36.92
24.03.2021,22.84
25.03.2021,54.97
26.03.2021,72.48
27.03.2021,36.85
28.03.2021,17.03
29.03.2021,29.23
30.03.2021,38.18
31.03.2021,45.90
01.04.2021,27.70
02.04.2021,16.27
03.04.2021,21.26
04.04.2021,11.99
05.04.2021,12.20
06.04.2021,13.70
07.04.2021,20.00
08.04.2021,13.01
09.04.2021,14.86
10.04.2021,20.82
11.04.2021,18.69
12.04.2021,20.26
13.04.2021,10.47
14.04.2021,11.33
15.04.2021,10.95
16.04.2021,13.95
17.04.2021,23.28
18.04.2021,27.21
19.04.2021,35.45
20.04.2021,22.13
21.04.2021,29.29
22.04.2021,21.02
23.04.2021,16.67
24.04.2021,21.42
25.04.2021,15.25
26.04.2021,21.37
27.04.2021,20.26
28.04.2021,19.62
29.04.2021,23.11
30.04.2021,16.85
01.05.2021,27.89
02.05.2021,14.37
03.05.2021,09.05
04.05.2021,14.04
05.05.2021,10.33
06.05.2021,07.56
07.05.2021,07.67
08.05.2021,12.39
09.05.2021,14.97
10.05.2021,15.17
11.05.2021,17.47
12.05.2021,15.87
13.05.2021,13.90
14.05.2021,14.43
15.05.2021,08.65
16.05.2021,07.72
17.05.2021,08.47
18.05.2021,08.52
19.05.2021,12.17
